DDMMYYYY, target, H, L, C, velocity3N, velocity5N, velocity10N, accel3N, accel5N, accel10N, cubic10N, cubic25N, cubic50N,"	mom3N", mom5N, mom10N, closeDevMA3N, closeDevMA5N, closeDevMA10N, linDev3N, linDev5N, linDev10N, quadDev3N, quadDev5N, quadDev10N, cubicDev3N, cubicDev5N, cubicDev10N, apc3N, apc5N, apc10N, priceVarRat3N, priceVarRat5N, priceVarRat10N, deltaPVR3N, deltaPVR5N, deltaPVR10N, atrRat3N, atrRat5N, atrRat10N, deltaATRrat3N, deltaATRrat5N, deltaATRrat10N, bWdith3N, bWdith5N, bWdith10N, deltabWidth3N, deltabWidth5N, deltabWidth10N, MMIFasterN, MMIFastestN," 	deltaMMIFastest3N", deltaMMIFastest5N, deltaMMIFastest10N, HurstMod, HurstFast, HurstFaster, ibsOneN, trendNorm, ctoCNorm, highDistNorm, lowDistNorm, trendDevSlowNorm, trendDevFastNorm, priceVRSNorm, priceVRFNorm, atrRatSlowNorm, atrRatFastNorm, bWidthSlowNorm, bWidthFastNorm, ATRWeek, ATRFast, ATRMod, ATRSlow
28.06.2012,-34.073,1.25295,1.24408,1.24975,-0.56087,-0.63012,-0.55794,-0.2831,0.32159,-0.06234,-0.25317,-0.6057,0.80569,0.37131,-0.6111,-0.40417,0.33545,0.04101,-0.01891,0.56253,0.6003,0.56743,0.40474,0.07408,0.35863,0.40474,0.07408,0.35863,0.05324,-0.48565,0.26814,-0.93552,-0.52055,-0.91069,-0.07222,0.1726,-0.24372,-0.46202,-0.11422,0.42719,-0.96435,-1,-0.91002,0.26103,0.77373,0.09629,-0.33929,0.23022,-0.07854,0,-0.55556,-0.25,-0.09091,-0.07692,0.75137,0.96147,0.7329,0.32091,0.09446,-0.01704,-0.0362,0.67175,0.0938,-0.03181,-0.9905,-0.41271,0.71652,-0.08397,1,-0.24842,0.01172,0.01183,0.01175,0.01459
29.06.2012,94.518,1.25231,1.24443,1.24576,-0.44095,-0.49939,-0.49046,-0.11429,0.42335,0.01823,-0.07035,-0.48565,0.94601,-0.05113,-0.18731,-0.64271,0.02089,0.0116,-0.17988,0.4358,0.47004,0.47193,0.24473,-0.05971,0.24409,0.24473,-0.05971,0.24409,0.06535,-0.55907,0.03724,-0.99653,-0.89699,-0.86811,-0.23537,-0.06648,-0.20748,-0.61036,-0.28695,0.27298,-0.76327,-0.99258,-0.99193,-0.41524,0.17601,0.23517,-0.91512,-0.1551,0.0243,0.14286,-0.55556,-0.5,0.09091,-0.07692,0.75094,0.95466,0.69471,-0.68502,0.09024,-0.18997,0.12563,0.91664,0.00411,-0.15685,-1,-0.14227,0.61495,-0.2792,1,-0.33118,0.01117,0.01168,0.01171,0.01458
02.07.2012,54.978,1.26263,1.24127,1.25694,-0.74355,-0.7888,-0.80624,-0.56281,0.10643,-0.31275,-0.43633,-0.93147,0.51162,0.33987,1,0.2466,0.97869,0.77516,0.40477,0.75045,0.77279,0.78469,0.65318,0.30929,0.53897,0.65318,0.30929,0.53897,0.49779,0.40692,0.19506,-0.98952,-0.98137,-0.87045,-0.03904,-0.15444,-0.15036,0.31741,0.32332,0.64745,0.7522,-0.48608,-0.35173,-0.20056,-0.21883,0.25692,-0.55054,-0.57354,0.18058,0,-0.77778,-0.25,-0.27273,-0.23077,0.75085,0.8671,0.54433,0.53952,0.08526,0.9463,-0.32522,0.02297,0.37875,0.3909,-1,0.28078,0.85937,0.18922,1,-0.46792,0.01272,0.01207,0.01183,0.01461
03.07.2012,-47.303,1.26916,1.25517,1.26346,-0.60809,-0.71108,-0.79633,-0.60519,-0.08592,-0.82863,-0.41902,-1,0.47138,0.29796,0.37492,-0.12234,1,1,0.70642,0.69759,0.74919,0.79342,0.6892,0.43615,0.82102,0.6892,0.43615,0.82102,0.89202,0.8532,0.18729,-0.27453,-0.69352,-0.89242,0.3885,-0.0449,-0.14861,0.34493,0.37998,0.68731,0.88505,-0.0837,-0.45234,0.98324,0.60428,0.20145,0.40523,-0.14569,0.19559,0.14286,-0.55556,0,-0.27273,-0.07692,0.75093,0.80154,0.24714,0.22112,0.13379,0.59409,-0.60093,-0.36824,0.59949,0.65996,-1,0.45943,0.90085,0.21593,1,-0.60779,0.0129,0.01217,0.01186,0.01454
04.07.2012,0.761,1.26665,1.2567,1.25784,-0.51978,-0.59437,-0.71068,-0.4965,-0.22177,-0.33205,-0.53306,-0.87715,0.58751,-0.12216,-0.56719,0.02325,0.13692,0.54428,0.47306,0.61563,0.6552,0.71723,0.5963,0.48397,0.52683,0.5963,0.48397,0.52683,0.80531,0.50636,0.25469,-0.34652,-0.60827,-0.89603,0.38274,-0.14377,-0.14461,0.0636,0.20264,0.56318,0.74757,0.23984,-0.60381,0.95271,0.71065,0.18997,0.8315,-0.2803,0.19432,0.28571,-0.5,0,0.09091,-0.07692,0.75105,0.77959,0.09819,-0.80092,0.22035,-0.308,-0.3777,-0.03128,0.44332,0.34379,-1,0.50021,0.81237,0.07528,1,-0.6354,0.01248,0.01209,0.01188,0.01453
05.07.2012,-49.026,1.26262,1.25581,1.25793,-0.46181,-0.41972,-0.53205,-0.26846,-0.06864,-0.27455,-0.36094,-0.50312,0.8134,-0.53517,-0.07582,-0.54242,0.10324,0.44415,0.52641,0.50378,0.48325,0.54901,0.3913,0.31982,0.41681,0.3913,0.31982,0.41681,0.25627,0.5842,0.05326,-0.96441,-0.61662,-0.94246,0.05517,-0.14318,-0.18908,-0.34162,-0.09264,0.35656,-0.63032,0.00461,-1,0.11472,0.70437,0.05288,0.1366,-0.28894,0.05053,0.14286,-0.75,0,-0.09091,-0.07692,0.75117,0.75445,0.1559,-0.38026,0.28639,0.11622,-0.38129,-0.0367,0.46201,0.30216,-1,0.39095,0.68282,-0.19036,1,-0.72359,0.01167,0.01181,0.01182,0.01451
06.07.2012,-117.485,1.25893,1.25069,1.25217,-0.40201,-0.36625,-0.40906,-0.11578,0.16688,-1,-0.52915,-0.45814,0.96085,-0.59542,-0.26087,-0.34464,-0.11118,-0.09792,0.35228,0.41439,0.39652,0.42731,0.24625,0.11331,0.88577,0.24625,0.11331,0.88577,-0.3674,0.48966,-0.07256,-0.91679,-0.72862,-1,-0.29466,0.04262,-0.27404,-0.50033,-0.24379,0.23573,-0.82283,0.03533,-1,0.35681,0.56625,-0.31431,-0.48506,0.07338,-0.35019,-0.14286,-0.75,-0.25,-0.09091,0.07692,0.75125,0.68122,0.25945,-0.66186,0.32911,-0.32032,-0.33354,0.31176,0.30845,0.03077,-1,-0.2457,0.62462,-0.37377,1,-0.7221,0.01118,0.01167,0.01175,0.01448
09.07.2012,-80.471,1.25264,1.23627,1.23829,-0.71427,-0.68959,-0.60107,-0.35428,0.24028,-1,-0.40667,-0.91944,0.72538,-0.42356,-1,-0.2846,-0.80434,-0.8155,-0.24685,0.66853,0.65512,0.61397,0.46984,0.15264,1,0.46984,0.15264,1,-0.74206,-0.55833,-0.07245,-0.22709,-0.46098,-0.94499,0.10462,0.28997,-0.23278,-0.01356,0.06201,0.40901,-0.02885,-0.39821,-1,1,0.87181,-0.02772,-0.02783,0.62553,-0.15168,0,-0.75,-0.25,0.09091,-0.07692,0.75129,0.60079,0.38947,-0.78382,0.31087,-0.93444,0.20769,0.89492,-0.08961,-0.5247,-0.97913,-0.12201,0.72919,-0.14056,1,-0.52748,0.01194,0.01185,0.01181,0.01447
10.07.2012,2.613,1.24002,1.22546,1.22873,-0.88958,-0.87302,-0.7379,-0.46842,0.19952,-0.21335,-0.39355,-0.9439,0.59608,-0.48544,-0.61933,-0.45287,-0.75988,-0.97078,-0.58284,0.79516,0.78492,0.72089,0.57147,0.21979,0.52456,0.57147,0.21979,0.52456,-1,-1,-0.17744,0.06739,0.10847,-0.78255,0.58287,0.48783,-0.12703,0.16004,0.19385,0.48263,0.56947,-0.29115,-0.72547,1,1,0.46676,0.59626,0.24738,0.16249,0,-0.75,0,-0.09091,-0.23077,0.75358,0.56828,0.51184,-0.56571,0.22921,-0.61635,0.60518,0.81582,-0.34468,-0.80743,-0.92836,0.14804,0.7342,0.01104,1,-0.20118,0.01231,0.01197,0.01188,0.01447
11.07.2012,-19.574,1.23231,1.22705,1.22904,-0.6779,-0.76365,-0.62216,-0.17799,0.35019,0.12984,-0.2502,-0.50465,0.8576,0.21556,0.31575,-0.23946,-0.02613,-0.61695,-0.5416,0.59565,0.63709,0.56582,0.30577,0.01428,0.20254,0.30577,0.01428,0.20254,-0.71931,-0.75651,-0.20715,-0.73046,0.20275,-0.64396,0.13969,0.49418,-0.04031,-0.40046,-0.19648,0.20415,0.15414,-0.59445,-0.73106,0.62509,1,0.73924,0.17332,0.20698,0.31707,0,-0.75,0,-0.09091,0.07692,0.75884,0.56796,0.57109,-0.23695,0.13339,0.13315,0.55745,0.79649,-0.17757,-0.6248,-0.88136,0.23671,0.50431,-0.27794,1,0.01908,0.01131,0.0117,0.01186,0.01443
12.07.2012,-48.973,1.23326,1.2234,1.22671,-0.62677,-0.74208,-0.65614,-0.11774,0.41366,0.17289,-0.04217,-0.2482,0.89613,0.46123,-0.04049,-0.17849,0.12906,-0.3262,-0.56124,0.54748,0.6057,0.56455,0.24781,-0.05203,0.15048,0.24781,-0.05203,0.15048,-0.19939,-0.85337,-0.22961,-0.96775,-0.21781,-0.498,-0.34445,0.21251,0.05292,-0.44285,-0.26747,0.11586,-0.39285,-0.27507,-0.7171,-0.21116,0.77964,0.95885,-0.64095,0.03009,0.44667,0,-1,-0.25,-0.09091,-0.07692,0.77661,0.5675,0.57628,-0.32812,0.04748,-0.0682,0.66355,0.81297,-0.18058,-0.56818,-0.82822,0.27069,0.42173,-0.35976,1,0.21587,0.0111,0.01164,0.0119,0.01443
13.07.2012,-7.984,1.22957,1.22068,1.22092,-0.59444,-0.65475,-0.66554,-0.01887,0.42656,0.21008,0.13868,-0.05311,0.99038,0.11511,0.05703,-0.24802,-0.22148,-0.30963,-0.77093,0.49595,0.5262,0.5377,0.15064,-0.10091,0.08677,0.15064,-0.10091,0.08677,-0.01421,-0.84219,-0.2496,-0.95411,-0.80945,-0.369,-0.49167,-0.12063,0.10807,-0.54073,-0.35006,0.04642,-0.65504,-0.17744,-0.60749,-0.08792,0.06479,1,-0.64669,-0.32044,0.44669,-0.28571,-0.75,0,0.09091,0.07692,0.80785,0.56274,0.58133,-0.98819,-0.02014,-0.33358,0.92895,1,-0.30827,-0.67081,-0.77639,0.26583,0.38724,-0.46786,1,0.376,0.01078,0.01156,0.01182,0.01441
16.07.2012,21.981,1.22154,1.21656,1.21998,-0.4024,-0.43252,-0.50528,0.23524,0.61701,0.51747,0.33901,0.22398,1,-0.11158,0.62779,-0.83077,-0.01344,-0.11386,-0.68939,0.26506,0.2769,0.31609,-0.11228,-0.33537,-0.23517,-0.11228,-0.33537,-0.23517,-0.05943,-0.3132,-0.55306,-0.91057,-0.92829,-0.20816,-0.05067,-0.39142,0.18265,-0.83333,-0.65422,-0.22332,-0.33717,-0.92405,-1,0.14588,-0.30419,1,-0.25997,-0.81299,0.46117,-0.16667,-0.5,0.25,0.27273,0.38462,0.85021,0.55721,0.57918,0.12598,-0.07912,0.03739,0.97228,0.80029,-0.27821,-0.5492,-0.71929,0.29323,0.21324,-0.9117,1,0.51565,0.01013,0.01133,0.01177,0.01438
17.07.2012,52.118,1.22694,1.21611,1.22257,-0.39649,-0.46602,-0.55633,0.18563,0.44406,0.49333,0.28952,0.22521,0.95881,0.17382,0.60045,-0.35754,0.44289,0.21997,-0.29543,0.28166,0.31591,0.36452,-0.05988,-0.18863,-0.19555,-0.05988,-0.18863,-0.19555,0.16883,0.17546,-0.65513,-0.96029,-0.96366,-0.33851,0.04591,-0.81616,0.11292,-0.66108,-0.58084,-0.22903,-0.12088,-1,-1,-0.11901,-0.47806,0.87502,0.06708,-1,0.43195,0.09091,-0.25,0.75,0.45455,0.38462,0.90204,0.54682,0.62784,0.22949,-0.11341,0.30814,0.56369,0.61025,-0.11195,-0.28368,-0.69951,0.0077,0.19481,-0.89781,1,0.54188,0.01023,0.01125,0.01178,0.01435
18.07.2012,-5.32,1.23122,1.21744,1.22873,-0.44159,-0.55597,-0.67529,-0.01193,0.25051,0.4051,0.14238,0.08154,0.76474,0.49566,0.3223,0.5309,0.8185,0.73227,0.23271,0.38538,0.4428,0.50474,0.14229,0.02417,-0.04796,0.14229,0.02417,-0.04796,0.71379,0.40176,-0.34415,-0.94036,-1,-0.52892,0.0492,-0.90659,-0.00697,-0.32545,-0.35651,-0.1061,0.29794,-0.14671,-0.74173,0.01757,-0.88486,0.63268,0.07479,-1,0.30882,-0.09091,0.42857,1,0.81818,0.69231,0.95321,0.53321,0.66988,0.70591,-0.10423,0.58024,0.28362,0.22821,0.18656,0.09412,-0.68719,-0.32207,0.26307,-0.70478,1,0.54277,0.01074,0.01132,0.01182,0.01436
19.07.2012,10.873,1.23158,1.21878,1.2281,-0.49964,-0.57785,-0.69934,-0.11916,0.15621,0.32282,0.03679,0.00662,0.55699,-0.0392,0.13941,-0.18164,0.45306,0.64912,0.36216,0.45835,0.49552,0.55702,0.24775,0.1267,0.05316,0.24775,0.1267,0.05316,0.72911,0.4723,-0.3584,-0.95646,-0.98793,-0.79777,0.018,-0.57396,-0.1501,-0.17781,-0.23382,-0.03574,0.70729,0.11834,-0.44697,-0.08512,-0.75375,0.08289,-0.11947,-0.78518,0.113,0.09091,1,1,1,1,0.99962,0.51267,0.74171,0.51095,-0.05036,0.06149,0.19454,0.26711,0.21432,0.12672,-0.70736,-0.70469,0.30746,-0.60392,1,0.50112,0.01104,0.01138,0.01184,0.01438
20.07.2012,-24.184,1.23234,1.22158,1.22938,-0.52002,-0.54112,-0.63819,-0.10943,0.40043,0.24674,-0.05955,0.02002,0.33843,-0.1152,0.38015,0.26324,0.34932,0.61692,0.55004,0.46534,0.47255,0.52154,0.23829,-0.04045,0.10191,0.23829,-0.04045,0.10191,0.65383,0.73403,-0.2046,-0.99913,-0.97746,-1,0.02169,-0.1029,-0.24004,-0.21735,-0.23106,-0.02434,0.49522,0.23889,-0.30454,-0.77781,-0.65542,-0.97889,-0.36645,-0.28814,-0.19893,0.2,0.42857,0.33333,0.53846,0.71429,1,0.49379,1,0.50409,0.02716,0.20709,-0.14133,0.18812,0.31374,0.22889,-0.74865,-1,0.33535,-0.61911,1,0.40887,0.011,0.01137,0.01177,0.01438
23.07.2012,-148.119,1.23081,1.2228,1.22654,-0.47074,-0.48863,-0.53457,-0.01673,0.42488,-0.02501,-0.34669,0.08943,0.1083,-0.47445,-0.02018,0.49633,0.12372,0.28677,0.4627,0.40314,0.40858,0.43141,0.14709,-0.09388,0.25902,0.14709,-0.09388,0.25902,0.23135,0.64874,0.08034,-1,-1,-1,0.00807,-0.04643,-0.31915,-0.37697,-0.33467,-0.10047,-0.00068,0.4091,-0.56897,-1,-1,-1,-0.77019,-0.43017,-0.89167,0,0.71429,0.11111,0.53846,0.85714,1,0.48085,1,-0.16617,0.11486,-0.10709,-0.61384,0.36359,0.25172,0.13996,-0.76477,-1,0.27681,-0.71208,1,0.37699,0.01072,0.01128,0.01174,0.01434
24.07.2012,10.944,1.22763,1.20812,1.20906,-0.9084,-0.89663,-0.86467,-0.42534,0.12923,-1,-0.44249,-0.20788,-0.5914,-0.82223,-0.81241,-0.60114,-0.94217,-0.79017,-0.29724,0.77368,0.76429,0.74756,0.53205,0.25057,1,0.53205,0.25057,1,-0.53315,-0.14007,-0.10861,-0.71413,-0.87219,-0.97947,0.16648,0.08307,-0.4096,0.30341,0.17313,0.25457,0.53275,0.99195,-0.29142,0.6412,-0.04047,-0.69147,0.39793,0.33789,-0.97523,0,0.71429,-0.33333,0.38462,0.85714,1,0.46535,1,-0.94289,0.18311,-1,-0.12563,0.9555,-0.37927,-0.5766,-0.75264,-0.95579,0.51705,-0.24457,1,0.43303,0.01198,0.01162,0.0118,0.01435
25.07.2012,-14.873,1.21436,1.2066,1.21035,-0.83983,-0.8184,-0.69271,-0.02545,0.39891,-0.16033,-0.02049,0.03603,-0.30351,-0.05233,-0.14605,-0.08348,-0.22649,-0.46643,-0.17293,0.56803,0.54232,0.48185,0.13167,-0.1101,0.33927,0.13167,-0.1101,0.33927,-0.53414,-0.33788,-0.08479,-0.57836,-0.68336,-0.94458,0.26004,0.27228,-0.47512,-0.24024,-0.32342,-0.06507,0.13148,0.33174,-0.15971,0.77539,0.40797,-0.36652,0.8885,0.89582,-0.90264,0.11111,0.71429,-0.14286,0,0.85714,1,0.4488,1,-0.01261,0.13127,0.29248,-0.18444,0.77769,-0.26303,-0.38865,-0.72903,-0.88947,0.33638,-0.54566,1,0.51759,0.01138,0.01148,0.01179,0.01433
26.07.2012,51.266,1.212,1.20411,1.2086,-0.6868,-0.77913,-0.61526,0.17957,0.50595,0.37321,0.08955,0.17261,0.00121,-0.00551,0.01479,-0.10874,0.20281,-0.34997,-0.34106,0.40667,0.44057,0.35732,-0.07688,-0.26306,-0.13427,-0.07688,-0.26306,-0.13427,-0.49183,-0.39283,-0.08096,-0.88897,-0.56819,-0.88834,0.10026,0.35453,-0.53105,-0.54745,-0.57041,-0.24023,0.00933,-0.10696,-0.21538,0.36461,0.58523,-0.04055,0.93585,0.93794,-0.79508,0.11111,0.71429,-0.42857,-0.33333,1,1,0.44806,1,0.17089,0.04463,0.08182,-0.13381,0.73045,-0.26279,-0.43336,-0.70325,-0.7904,0.20767,-0.73803,1,0.60814,0.01088,0.01136,0.01177,0.0143
27.07.2012,109.162,1.21692,1.20741,1.2146,-0.47269,-0.65338,-0.5693,0.26129,0.59875,0.20781,0.12666,0.23947,0.06725,1,0.27262,0.53501,0.65298,0.38337,0.05309,0.25473,0.335,0.29574,-0.16237,-0.3642,-0.03154,-0.16237,-0.3642,-0.03154,0.59963,-0.20593,0.24155,-0.9331,-0.70429,-0.87657,-0.07287,0.22035,-0.59682,-0.60555,-0.63837,-0.29149,-0.72526,-0.18608,-0.17939,0.2142,0.37233,-0.0088,-0.27461,0.731,-0.87577,0.33333,1,-0.14286,0.09091,1,1,0.48565,0.93627,0.57066,-0.0024,0.61816,-0.4101,0.35341,0.03943,-0.01756,-0.70523,-0.78178,0.20381,-0.83732,1,0.62661,0.01068,0.0113,0.0117,0.01423
30.07.2012,7.337,1.23283,1.22214,1.22744,-0.62465,-0.86179,-0.99601,-0.22354,0.43391,-0.62989,-0.09894,-0.06169,-0.8698,0.4477,0.73369,0.6314,1,1,0.73459,0.53902,0.6495,0.70172,0.31145,-0.10709,0.73724,0.31145,-0.10709,0.73724,1,0.41101,0.57508,-0.40279,-0.7175,-0.84332,0.13413,0.2471,-0.63255,0.31832,0.10455,0.12077,0.56359,0.77736,0.45261,0.90669,0.35277,0.04205,0.1026,1,-0.92641,0.33333,1,-0.14286,-0.33333,0.84615,0.98965,0.53159,0.85072,0.5484,0.06262,1,-0.97039,-0.44108,0.59096,0.62349,-0.72257,-0.74186,0.51509,-0.26661,1,0.59289,0.01218,0.0117,0.01176,0.01426
31.07.2012,-18.097,1.23889,1.22405,1.2283,-0.66269,-0.78305,-1,-0.37278,0.28093,-0.2431,-0.33929,-0.17029,-1,0.05488,0.85636,-0.22663,0.51395,0.7908,0.73857,0.61439,0.66526,0.77921,0.45252,0.04721,0.47813,0.45252,0.04721,0.47813,1,1,0.49558,-0.54053,-0.43444,-0.76758,0.22482,0.35407,-0.33394,0.42035,0.27823,0.31214,0.93921,0.28879,0.60565,0.82431,0.70553,0.13746,0.32447,0.59859,-0.73391,0.77778,1,-0.14286,-0.33333,0.63636,0.95111,0.54906,0.75324,-0.43356,0.20813,0.21065,-0.73834,-0.4937,0.65888,0.5969,-0.8014,-0.57602,0.61651,-0.04927,1,0.38766,0.01256,0.01183,0.01172,0.01424
01.08.2012,46.642,1.22895,1.22241,1.22619,-0.42225,-0.32128,-0.56833,0.04067,0.49951,0.04697,-0.66099,0.19655,-0.65818,-0.42478,-0.08193,-0.59948,0.02794,0.49069,0.66269,0.18633,0.12164,0.26163,0.0489,-0.23545,0.15545,0.0489,-0.23545,0.15545,0.6678,0.88119,0.26443,-0.96924,-0.46469,-0.76837,0.02305,0.18129,-0.12792,-0.20675,-0.16719,-0.15533,0.41695,0.15372,0.25756,-0.01607,0.67934,0.14154,-0.14169,0.2846,-0.558,0.77778,1,-0.14286,-0.11111,0.33333,0.93282,0.53562,0.72499,0.18992,0.34089,0.01606,-0.64313,-0.36446,0.61018,0.43419,-0.87024,-0.40868,0.4049,-0.39288,1,0.15288,0.0117,0.01166,0.01166,0.0142
02.08.2012,-47.49,1.23353,1.22476,1.23162,0.03057,0.06159,-0.1011,0.25136,0.43709,0.06554,-0.17391,0.38774,-0.40734,-0.39329,0.37294,0.21778,0.38424,0.55809,0.96711,-0.20839,-0.2692,-0.21459,-0.16717,-0.2567,0.08078,-0.16717,-0.2567,0.08078,0.3416,1,0.4078,-0.97193,-0.77211,-0.75991,-0.25659,-0.19295,0.17008,-0.4436,-0.37681,-0.41918,-0.64843,0.19519,0.06278,-0.04136,0.25748,0.16558,-0.62664,-0.11176,-0.14342,1,1,-0.14286,-0.11111,-0.11111,0.94096,0.50614,0.71304,0.62659,0.46018,0.50966,-0.88748,-0.69614,0.85442,0.6485,-0.94404,-0.00111,0.20369,-0.57952,1,-0.21647,0.01128,0.01154,0.01164,0.01419
03.08.2012,-46.879,1.23266,1.22168,1.2261,0.06273,-0.09746,0.02292,0.27463,-0.93013,-0.22554,0.20417,0.40917,-0.29022,-0.47316,-0.43048,-0.51331,-0.07048,0.02642,0.66849,-0.24032,-0.19748,-0.30179,-0.1916,0.81474,0.31447,-0.1916,0.81474,0.31447,0.08152,0.59613,0.16071,-0.97534,-1,-0.7647,0.02356,-0.24319,0.41057,-0.41194,-0.38423,-0.4375,-0.71302,0.26238,0.03999,-0.17825,-1,0.16267,-0.66347,-0.85624,0.60551,1,1,-0.14286,-0.33333,0.33333,0.94728,0.4883,0.63822,-0.19223,0.57399,-0.20691,-0.63906,-0.35894,0.67094,0.31612,-1,0.77594,0.21291,-0.61592,1,-0.68297,0.01124,0.01156,0.01162,0.01416
06.08.2012,129.822,1.2404,1.21326,1.22058,-1,-1,-1,-0.70598,-0.05153,-0.29637,-0.56104,-0.16211,-1,-0.33018,-0.72162,-0.28036,-0.32237,-0.18922,0.37878,1,1,0.91407,0.75057,0.37574,0.60196,0.75057,0.37574,0.60196,-0.0511,-0.04773,0.09615,-0.72698,-0.92296,-0.78317,0.39288,-0.17313,0.47093,0.93147,0.70356,0.59346,1,0.64509,0.75425,0.47624,-0.19605,0.13106,0.34651,-0.28997,1,0.77778,0.75,-0.71429,-0.55556,-0.11111,0.93159,0.48404,0.50934,-0.47794,0.63474,-0.20854,-0.32055,-0.01869,0.49273,0.04049,-1,1,0.9181,0.18528,1,-0.90433,0.01351,0.01221,0.01177,0.01421
07.08.2012,51.854,1.2442,1.21725,1.23606,-1,-1,-1,-1,-0.96588,-0.31709,-1,-0.59715,-1,0.31021,0.67346,1,0.68469,0.55681,0.93307,1,1,1,1,1,0.72693,1,1,0.72693,0.34909,0.44645,1,-0.41033,-0.7864,-0.72703,0.50678,-0.21048,0.48937,1,1,1,1,1,0.80991,0.71987,0.06191,0.24836,0.5282,-0.34579,0.82318,0.55556,0.75,-0.71429,-0.55556,-0.11111,0.90491,0.50505,0.41046,0.36241,0.73244,1,-0.85004,-0.96519,1,0.77449,-0.99522,1,1,0.64156,1,-0.8413,0.01501,0.01259,0.01192,0.01423
08.08.2012,-43.98,1.24316,1.23405,1.24222,-0.46502,-0.64175,-0.69448,-0.75816,-0.11998,-0.28545,-0.47461,-0.52899,-0.71297,0.38597,0.40784,-0.15849,0.77404,0.73876,1,0.64725,0.71705,0.7339,0.80073,0.44465,0.64526,0.80073,0.44465,0.64526,0.82581,0.73665,1,0.12318,-0.55956,-0.69314,0.59669,-0.0436,0.47498,0.37272,0.583,0.72904,0.47098,0.9608,0.79056,0.92048,0.39742,0.30503,0.74437,-0.09754,0.57513,0.77778,0.5,-1,-1,-0.33333,0.87969,0.5372,0.39388,0.8709,0.91437,0.43379,-1,-1,1,0.9544,-0.97748,0.80345,0.89329,0.33207,0.98926,-0.67352,0.01417,0.0125,0.01188,0.01418
09.08.2012,-17.638,1.24408,1.23605,1.23701,-0.26387,-0.23447,-0.38095,-0.47368,-0.05095,-0.26492,-0.50325,-0.51892,-0.39266,-0.14648,-0.37823,-0.49454,-0.00833,0.41708,0.67178,0.4043,0.36537,0.42273,0.55131,0.32317,0.55781,0.55131,0.32317,0.55781,0.85533,0.3862,0.93652,-0.89444,-0.36631,-0.78463,-0.09402,0.3606,0.34317,-0.11892,0.18036,0.40683,-0.79083,0.69357,0.7166,0.17372,0.56887,0.11642,-0.24836,0.29955,0.09933,0.77778,0.25,-1,-1,-0.55556,0.85445,0.58272,0.45541,-0.80092,1,-0.24686,-0.78209,-0.6722,0.8385,0.56067,-0.95358,0.06145,0.65233,0.06971,0.97184,-0.49937,0.01329,0.01235,0.01185,0.01415
10.08.2012,-69.354,1.23907,1.23256,1.23494,-0.02667,0.11485,-0.02704,-0.11518,0.44724,-0.1483,-0.7252,-0.4877,-0.07398,-1,0.21091,-0.69363,-0.15898,0.19968,0.49456,0.08867,-0.02285,0.02389,0.21389,-0.12915,0.37634,0.21389,-0.12915,0.37634,0.12861,0.49591,0.6951,-0.95705,-0.42444,-0.87817,-0.29182,0.54429,0.26967,-0.53285,-0.20998,0.07457,-1,0.23077,0.52354,-0.10191,0.51448,-0.15679,-0.61623,1,-0.18264,1,0.75,-0.42857,-0.6,-0.33333,0.81738,0.7206,0.60881,-0.27171,1,-0.05929,-0.69501,-0.22502,0.77996,0.35224,-0.9353,-0.40127,0.5021,-0.30896,0.95479,-0.4216,0.01232,0.01215,0.01174,0.0141
13.08.2012,9.438,1.23212,1.22597,1.22681,-0.09113,0.01924,0.09754,0.036,0.53093,-0.68555,-0.43024,-0.73821,0.00798,-0.84609,-0.04482,-1,-0.42786,-0.40084,0.081,0.03835,-0.05193,-0.13919,0.0638,-0.24321,0.75294,0.0638,-0.24321,0.75294,-0.43606,0.43711,0.15912,-0.68419,-0.87967,-0.87451,-0.42777,0.19393,0.25042,-0.60649,-0.35004,-0.07872,-0.64189,-1,-0.01794,0.51223,-0.2027,-0.18777,-0.32326,0.02493,-0.2583,0.77778,0.5,-0.42857,-0.6,-0.55556,0.76972,0.8838,0.69788,-0.87257,1,-0.42509,-0.35012,0.28823,0.4486,-0.09533,-0.9321,-0.4253,0.31699,-0.46503,0.94618,-0.43265,0.01195,0.01209,0.01172,0.0141
14.08.2012,82.865,1.23157,1.22403,1.22791,0.16009,0.13936,0.35432,0.31627,0.55624,-0.42627,-0.34063,-0.7327,0.18798,0.14004,-0.54746,-0.20368,-0.07934,-0.24651,0.13164,-0.25953,-0.28184,-0.46821,-0.22631,-0.36418,0.4849,-0.22631,-0.36418,0.4849,-0.18384,-0.077,0.13972,-0.78873,-0.76471,-0.81469,0.04845,0.20556,0.2258,-0.79374,-0.58226,-0.32892,-0.445,-1,-0.3402,0.38373,0.08453,-0.17388,0.11475,0.04369,-0.33368,0.55556,0.75,0.14286,-0.4,-0.33333,0.7267,0.90467,0.63422,0.04877,1,0.13146,-0.39705,0.23009,0.46263,-0.0403,-0.92058,-0.40795,0.07015,-0.70001,0.92697,-0.41107,0.01132,0.01194,0.01166,0.01407
